200;20;1;0.9094826760701835
200;20;1;0.9095402741804719
200;20;1;0.9092302210628986
1000;20;1;21.449377228040248
1000;20;1;22.15074528520927
1000;20;1;21.249408399686217
200;20;2;0.512196984142065
200;20;2;0.5104795200750232
200;20;2;0.5123342121951282
1000;20;2;10.735764188226312
1000;20;2;10.737235767766833
1000;20;2;10.838568506762385
200;20;4;0.31431973399594426
200;20;4;0.314334181137383
200;20;4;0.31426328513771296
1000;20;4;5.429782702121884
1000;20;4;5.430368022993207
1000;20;4;5.5301364487968385
200;20;8;0.21871626796200871
200;20;8;0.21859682397916913
200;20;8;0.21871680486947298
1000;20;8;2.8305484959855676
1000;20;8;2.8311245157383382
1000;20;8;2.8302703970111907
200;20;16;0.1276690191589296
200;20;16;0.12821130268275738
200;20;16;0.12832676619291306
1000;20;16;1.4376533650793135
1000;20;16;1.4440325871109962
1000;20;16;1.537980431690812
200;20;24;0.13810988515615463
200;20;24;0.138654044829309
200;20;24;0.13948118407279253
1000;20;24;1.1471158061176538
1000;20;24;1.0692067029885948
1000;20;24;1.047384631820023
200;20;32;0.1492393328808248
200;20;32;0.24948635138571262
200;20;32;0.15229459386318922
1000;20;32;0.8593209222890437
1000;20;32;0.8585360222496092
1000;20;32;0.8580032153986394
