800;1;16;30.591962978010997
800;1;16;30.077958416892216
800;1;16;30.165703007020056
800;2;16;8.318839036859572
800;2;16;7.731642165221274
800;2;16;8.098705953918397
800;3;16;3.6281489359680563
800;3;16;3.6352242950815707
800;3;16;3.4659975469112396
800;4;16;2.1031781670171767
800;4;16;2.101047680946067
800;4;16;2.109919145004824
800;5;16;1.5605861600488424
800;5;16;1.5620641349814832
800;5;16;1.5457202470861375
800;6;16;1.3169107150752097
800;6;16;1.318405733909458
800;6;16;1.3180425229948014
800;7;16;1.2718796669505537
800;7;16;1.1727327650878578
800;7;16;1.175775868119672
800;8;16;1.145052868872881
800;8;16;1.147303920937702
800;8;16;1.1442233428824693
800;9;16;1.047371500870213
800;9;16;1.0428655510768294
800;9;16;1.0435729350429028
800;10;16;1.040172257926315
800;10;16;1.040782836964354
800;10;16;1.0396058189217001
800;11;16;1.0379958329722285
800;11;16;1.0389253199100494
800;11;16;1.0449011530727148
800;12;16;1.0385744839441031
800;12;16;1.0375364208593965
800;12;16;1.0388328570406884
800;13;16;1.0369240301661193
800;13;16;1.0370315450709313
800;13;16;1.037116226973012
800;14;16;1.0371352350339293
800;14;16;1.0364365510176867
800;14;16;1.035927145043388
800;15;16;1.035853809909895
800;15;16;1.0363567660097033
800;15;16;1.0365107210818678
800;16;16;1.0359411479439586
800;16;16;1.0346790130715817
800;16;16;1.036024034023285
800;17;16;1.0364323509857059
800;17;16;1.0350882499478757
800;17;16;1.04179667099379
800;18;16;1.0355323180556297
800;18;16;1.0353102271910757
800;18;16;1.035102115944028
800;19;16;1.0395265819970518
800;19;16;1.0353635449428111
800;19;16;1.0349872109945863
800;20;16;1.0346529809758067
800;20;16;1.0345802730880678
800;20;16;1.033782404847443
800;21;16;1.034867214038968
800;21;16;1.0398657510522753
800;21;16;1.034411375876516
800;22;16;1.0337240409571677
800;22;16;1.0346069608349353
800;22;16;1.0337041451130062
800;23;16;1.0345507019665092
800;23;16;1.0332982740364969
800;23;16;1.0348040398675948
800;24;16;1.042799494927749
800;24;16;1.0334159929770976
800;24;16;1.0343517970759422
800;25;16;1.0342703450005502
800;25;16;1.0349353530909866
800;25;16;1.034321335144341
800;26;16;1.0332184790167958
800;26;16;1.0349129068199545
800;26;16;1.0345840610098094
800;27;16;1.0338538871146739
800;27;16;1.0333429879974574
800;27;16;1.0335073140449822
800;28;16;1.134778054896742
800;28;16;1.0332190780900419
800;28;16;1.0333444140851498
800;29;16;1.0346378160174936
800;29;16;1.0395933138206601
800;29;16;1.0344317690469325
800;30;16;1.0334008398931473
800;30;16;1.0328523491043597
800;30;16;1.0328240760136396
